id,date,region,category,value
568,2020-02-25,British Columbia,Parks,22.77
569,2020-02-27,British Columbia,Parks,22.95
570,2020-02-29,British Columbia,Parks,39.11
571,2020-03-02,British Columbia,Parks,-7.72
572,2020-03-04,British Columbia,Parks,56.21
573,2020-03-06,British Columbia,Parks,53.85
574,2020-03-08,British Columbia,Parks,60.4
575,2020-03-10,British Columbia,Parks,13.94
576,2020-03-12,British Columbia,Parks,36.87
577,2020-03-14,British Columbia,Parks,8.99
578,2020-03-16,British Columbia,Parks,55.41
579,2020-03-18,British Columbia,Parks,86.71
580,2020-03-20,British Columbia,Parks,77.43
581,2020-03-22,British Columbia,Parks,8.45
582,2020-03-24,British Columbia,Parks,16.05
583,2020-03-26,British Columbia,Parks,-17.66
584,2020-03-28,British Columbia,Parks,-36.99
585,2020-02-16,British Columbia,Transit stations,9.73
586,2020-02-18,British Columbia,Transit stations,0.84
587,2020-02-20,British Columbia,Transit stations,0.3
588,2020-02-22,British Columbia,Transit stations,3.76
589,2020-02-24,British Columbia,Transit stations,-0.47
590,2020-02-26,British Columbia,Transit stations,2.77
591,2020-02-28,British Columbia,Transit stations,2.45
592,2020-03-01,British Columbia,Transit stations,6.19
593,2020-03-03,British Columbia,Transit stations,-1.86
594,2020-03-05,British Columbia,Transit stations,-3.8
595,2020-03-07,British Columbia,Transit stations,0.11
596,2020-03-09,British Columbia,Transit stations,-2.52
597,2020-03-11,British Columbia,Transit stations,-2.84
598,2020-03-13,British Columbia,Transit stations,-13.68
599,2020-03-15,British Columbia,Transit stations,-15.2
600,2020-03-17,British Columbia,Transit stations,-34.38
601,2020-03-19,British Columbia,Transit stations,-45.07
602,2020-03-21,British Columbia,Transit stations,-45.61
603,2020-03-23,British Columbia,Transit stations,-57.86
604,2020-03-25,British Columbia,Transit stations,-57.79
605,2020-03-27,British Columbia,Transit stations,-64.15
606,2020-03-29,British Columbia,Transit stations,-59.26
607,2020-02-17,British Columbia,Workplace,-67.03
608,2020-02-19,British Columbia,Workplace,-0.49
609,2020-02-21,British Columbia,Workplace,0.75
610,2020-02-23,British Columbia,Workplace,0.36
611,2020-02-25,British Columbia,Workplace,4.29
612,2020-02-27,British Columbia,Workplace,2.65
613,2020-02-29,British Columbia,Workplace,3.19
614,2020-02-24,British Columbia,Retail & recreation,1.17
615,2020-02-26,British Columbia,Retail & recreation,2.45
616,2020-02-28,British Columbia,Retail & recreation,4.99
617,2020-03-01,British Columbia,Retail & recreation,7.36
618,2020-03-03,British Columbia,Retail & recreation,3.12
619,2020-03-05,British Columbia,Retail & recreation,0.65
620,2020-03-07,British Columbia,Retail & recreation,3.25
621,2020-03-09,British Columbia,Retail & recreation,1.4
622,2020-03-11,British Columbia,Retail & recreation,2.55
623,2020-03-13,British Columbia,Retail & recreation,0.37
624,2020-03-15,British Columbia,Retail & recreation,-5.79
625,2020-03-17,British Columbia,Retail & recreation,-15.97
626,2020-03-19,British Columbia,Retail & recreation,-33.95
627,2020-03-21,British Columbia,Retail & recreation,-47.8
628,2020-03-23,British Columbia,Retail & recreation,-48.25
629,2020-03-25,British Columbia,Retail & recreation,-48.99
630,2020-03-27,British Columbia,Retail & recreation,-53.48
631,2020-03-29,British Columbia,Retail & recreation,-54.33
632,2020-02-17,British Columbia,Grocery & pharmacy,9.49
633,2020-02-19,British Columbia,Grocery & pharmacy,6.28
634,2020-02-21,British Columbia,Grocery & pharmacy,2.66
635,2020-02-23,British Columbia,Grocery & pharmacy,-0.16
636,2020-02-25,British Columbia,Grocery & pharmacy,3.29
637,2020-02-27,British Columbia,Grocery & pharmacy,4.4
638,2020-02-29,British Columbia,Grocery & pharmacy,7.96
639,2020-03-02,British Columbia,Grocery & pharmacy,3.88
640,2020-03-04,British Columbia,Grocery & pharmacy,5.95
641,2020-03-06,British Columbia,Grocery & pharmacy,5.55
642,2020-03-08,British Columbia,Grocery & pharmacy,5.88
643,2020-03-10,British Columbia,Grocery & pharmacy,2.09
644,2020-03-12,British Columbia,Grocery & pharmacy,17.95
645,2020-03-14,British Columbia,Grocery & pharmacy,20.66
646,2020-03-16,British Columbia,Grocery & pharmacy,34.49
647,2020-03-18,British Columbia,Grocery & pharmacy,16.79
648,2020-03-20,British Columbia,Grocery & pharmacy,1.19
649,2020-03-22,British Columbia,Grocery & pharmacy,-21.44
650,2020-03-24,British Columbia,Grocery & pharmacy,-16.77
651,2020-03-26,British Columbia,Grocery & pharmacy,-22.39
652,2020-03-28,British Columbia,Grocery & pharmacy,-28.32
653,2020-02-16,British Columbia,Parks,41.42
654,2020-02-18,British Columbia,Parks,60.32
655,2020-02-20,British Columbia,Parks,56.46
656,2020-02-22,British Columbia,Parks,21.2
657,2020-02-24,British Columbia,Parks,21.89
658,2020-02-26,British Columbia,Parks,32.21
